Restaurant_Name,City,Address,Locality,Locality Verbose,lon,lat,cost_for_two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price_Range,Rating,Rating color,Review,Votes
Palmshore,Chennai,"95, Jawaharlal Nehru Salai, Jafferkhanpet, Ashok Nagar, Chennai",Ashok Nagar,"Ashok Nagar, Chennai",80.20881157,13.02977985,850,Indian Rupees(Rs.),Yes,Yes,No,No,2,4,Green,Very Good,841
Cafe Cornucopia,Mysore,"22nd Cross, 14th Main, 3rd Stage, Block C, Vijay Nagar, Mysore",Vijay Nagar,"Vijay Nagar, Mysore",76.60306667,12.31696667,700,Indian Rupees(Rs.),No,No,No,No,2,3,Yellow,Good,140
Green Chick Chop,Noida,"1 & 2, Krishna Royal Plaza, Alfa Commercial Belt 1, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5115542,28.471110600000003,350,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,20
Udupi Sai Sarover,New Delhi,"A-91B, Central Market, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",77.2398417,28.5703451,550,Indian Rupees(Rs.),No,No,No,No,2,3,Yellow,Good,63
Baskin Robbins,Noida,"Eldeco Studio, Plot 3, Sector 93-A, Near Sector 93, Noida",Sector 93,"Sector 93, Noida",77.38545090000001,28.5143927,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Hawg Wild BBQ & Catfish House,Gainesville,"515 Grant Street, Clarkesville, GA 30523",Clarkesville,"Clarkesville, Gainesville",-83.52069300000001,34.61802,10,Dollar($),No,No,No,No,1,4,Green,Very Good,235
Domino's Pizza,New Delhi,"D/34, Plot 11, Ground Floor, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",77.241099,28.5701061,700,Indian Rupees(Rs.),No,No,No,No,2,2,Orange,Average,47
Bengal Snacks,New Delhi,"Shop 53, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.24868078,28.54036184,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
Radha Swami Shudh Vaishno Dhaba,Gurgaon,"New Mata Road, Rajeev Nagar, Sector 14, Gurgaon",Sector 14,"Sector 14, Gurgaon",77.03848020000001,28.475654499999997,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
Al Haj Bakery,New Delhi,"5080, Ballimaran Road, Katra Nawab, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2278068,28.654508899999996,150,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,9
The Yellow Chilli,Patna,"1st Floor, Hira Place, Dak Bunglow Road, Chajju Bagh, Fraser Road Area, Patna",Fraser Road Area,"Fraser Road Area, Patna",85.13588611,25.61034722,1000,Indian Rupees(Rs.),No,No,No,No,3,3,Yellow,Good,150
Giani,New Delhi,"30/26, Near Nangia Park, Shakti Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.19552509,28.68010437,400,Indian Rupees(Rs.),No,Yes,No,No,1,3,Orange,Average,41
Wah Ji Wah,Noida,"Shop 1, D Block Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",77.32809763,28.57433905,500,Indian Rupees(Rs.),No,Yes,No,No,2,2,Red,Poor,74
Shri G,Noida,"Khoda Colony, Deepak Vihar, Labour Chowk, Sector 58, Noida",Sector 58,"Sector 58, Noida",77.3533213,28.6100951,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
The Refinery,Tampa Bay,"5137 N. Florida Ave., Tampa, FL 33603",Seminole Heights,"Seminole Heights, Tampa Bay",-82.459339,27.993840000000002,40,Dollar($),No,No,No,No,3,4,Green,Very Good,875
Shree Shyam Bhojnalaya,Gurgaon,"Ashok Vihar Part 2, Near Sector 5 Chowk, Palam Vihar, Gurgaon",Palam Vihar,"Palam Vihar, Gurgaon",77.01978759999999,28.4875817,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
Kay's Bar-Be-Que,New Delhi,"2/70, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.18432840000001,28.6361662,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,6
Jethro's BBQ,Des Moines,"3100 Forest Ave, Des Moines, IA 50311",Kingman Place Historic District,"Kingman Place Historic District, Des Moines",-93.659797,41.603901,25,Dollar($),No,No,No,No,2,4,Green,Very Good,699
Bake Bite,New Delhi,"J-4,135A DDA Flat, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",0.0,0.0,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
Food Cafe,New Delhi,"1-B, Mandakini Enclave, Near Gate 6, Opposite Kalka Public School, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.25012012,28.5299095,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Republic of Chicken,New Delhi,"1/51, Opposite Central Market, West Punjabi Bagh,  Delhi, Punjabi Bagh, New Delhi",Punjabi Bagh,"Punjabi Bagh, New Delhi",77.13310942,28.6701719,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,15
Tanishk Gourmet Indian,Gurgaon,"VPO, Wazirabad, Sector 52, Ardee City, Gurgaon",Ardee City,"Ardee City, Gurgaon",0.0,0.0,800,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
Cafe Delhi Heights,Noida,"3rd Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.320913,28.56732441,1500,Indian Rupees(Rs.),Yes,No,No,No,3,4,Green,Very Good,567
Mother Dairy Ice Cream,New Delhi,"24, Dilli Haat, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.2063385,28.5730696,250,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,19
Shiv Misthan Bhandar,New Delhi,"375, Kucha Ghasi Ram, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.22430390000001,28.6568622,100,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,76
Exotic Rooftop Restaurant,New Delhi,"4792, Main Bazar, 6 Tooti Chowk, Paharganj, New Delhi",Paharganj,"Paharganj, New Delhi",77.21350629,28.64102619,600,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,5
NS Punjabi Swad,Noida,"Opposite Shani Mandir, Aghapur Villlage, Sector 41, Noida",Sector 41,"Sector 41, Noida",0.0,0.0,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Behrouz Biryani,New Delhi,"Green Park, New Delhi",Green Park,"Green Park, New Delhi",77.2049011,28.557068,600,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,51
The Sweet Boutique,New Delhi,"D-30, 3rd Floor, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",77.23684,28.572495,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,25
Grover Burfee & Cakes,New Delhi,"301/1, Gaushala Road, Navada Bazar, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9853771,28.6095844,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Muradabad Ki Mashoor Sama Chicken Biryani,New Delhi,"Opposite Escort Hospital, Sarai Jullena, New Friends Colony, New Delhi",New Friends Colony,"New Friends Colony, New Delhi",77.27289509,28.5603414,350,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,5
Stabbers,New Delhi,"29/1, Main Market, East Patel Nagar, New Delhi",East Patel Nagar,"East Patel Nagar, New Delhi",77.1738744,28.6460278,400,Indian Rupees(Rs.),No,Yes,No,No,1,2,Red,Poor,101
Cafï¿½ï¿½ Gramophone,Gurgaon,"UGF-114, C-2, Palam Corporate Plaza, Opposite Palm Tree Hotel, Palam Vihar, Gurgaon",Palam Vihar,"Palam Vihar, Gurgaon",77.02104720000001,28.496845,700,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,15
Graze,Cedar Rapids/Iowa City,"115 East College St, Iowa City, IA 52240",Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.534302,41.658691,40,Dollar($),No,No,No,No,3,3,Yellow,Good,220
Mughal Zaika Chicken Point,New Delhi,"Shop 4, K.H 83/8/1, Mahavir Enclave, Main Dabri Road, Palam, New Delhi",Palam,"Palam, New Delhi",77.08160129999999,28.5988478,400,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,4
New South Indian & Chinese Foods,New Delhi,"Shop 197A, QU, Block, Pitampura, New Delhi",Pitampura,"Pitampura, New Delhi",77.1406183,28.712939399999996,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
Sagar Choley Bhatoorey,New Delhi,"Mukherji Park, Punjabi Market, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.1006304,28.644812100000003,150,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,26
Cube - Tasting Kitchen,Inner City,"24 Albrecht Road, Maboneng Precinct, City and Suburban, Inner City",City and Suburban,"City and Suburban, Inner City",28.060191999999997,-26.203278,1540,Rand(R),No,No,No,No,4,4,Dark Green,Excellent,441
SGF - Spice Grill Flame,New Delhi,"E-31, Shop 2, Guru Nanak Pura, Jail Road, New Delhi",Jail Road,"Jail Road, New Delhi",77.0981661,28.633446799999998,500,Indian Rupees(Rs.),No,No,No,No,2,2,Orange,Average,8
Shahi Muradabadi & Hyderabadi,New Delhi,"206, A/3, Jeevan Nagar, Tikona Park, Sunlight Colony, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2622917,28.577139799999998,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Pita Pit,Noida,"FC 12A, 3rd Floor, Logix City Center, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida","Logix City Centre, Sector 32, Noida, Noida",77.3536634,28.574308600000002,600,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,20
Cafe Coffee Day,New Delhi,"2526, Hudson Lane, Kingsway Camp, Near North Campus, Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",77.20418240000001,28.694709999999997,450,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,87
Shorts Burger and Shine,Cedar Rapids/Iowa City,"18 S Clinton St, Iowa City, IA 52240",Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.534424,41.660982000000004,10,Dollar($),No,No,No,No,1,4,Dark Green,Excellent,820
Kumar Pastry Shop,New Delhi,"6/33, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",77.1414135,28.658983000000003,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,31
Nayaab Haandi,Sharjah,"Near Etisalat Business Center, Opposite ADNOC Petrol Station, Al Khan Street, Al Majaz 2, Al Majaz, Sharjah",Al Majaz,"Al Majaz, Sharjah",55.37552107,25.32813499,100,Emirati Diram(AED),No,Yes,No,No,4,4,Green,Very Good,449
Hot Kathi Roll,New Delhi,"Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,"Hauz Khas, New Delhi",77.20975250000001,28.5601549,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Barbeque Nation,Mangalore,"3rd Floor, MAK Mall, Kankanady, Mangalore",Kankanady,"Kankanady, Mangalore",0.0,0.0,1600,Indian Rupees(Rs.),No,No,No,No,4,3,Yellow,Good,193
The Deshi Bites,New Delhi,"SFS Flats, Near Pocket-C, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.33913861,28.60797505,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
Speedy Chow,New Delhi,"9, 1st Floor, Corner Market, Maharishi Dayanand Marg, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.21353459999999,28.538885999999998,850,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,268
Burger Queen Drive In,Lakeview,"109 S F St, Lakeview, OR 97630",Lakeview,"Lakeview, Lakeview",-120.3458,42.1885,10,Dollar($),No,No,No,No,1,3,Yellow,Good,41
Noodle Box,New Delhi,"B1/12, Near Apeejay School, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.21779959999999,28.5370577,700,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,60
Angels in my Kitchen,New Delhi,"15, B-10 Market, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.1538189,28.5312664,350,Indian Rupees(Rs.),No,Yes,No,No,1,3,Yellow,Good,248
Whipped,New Delhi,"3, Defence Colony Market, Near Citibank, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",77.230142,28.5739038,550,Indian Rupees(Rs.),No,Yes,No,No,2,4,Green,Very Good,372
Lucianos Italian Restaurant,Boise,"11 N Orchard St, Boise, ID 83706",Boise,"Boise, Boise",-116.24516499999999,43.605137899999995,25,Dollar($),No,No,No,No,2,4,Green,Very Good,360
Chickenette,Faridabad,"11 & 12, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3244107,28.395103499999998,650,Indian Rupees(Rs.),No,No,No,No,2,3,Yellow,Good,280
Lily Tasty Fast Food,New Delhi,"58, Indra Vihar, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.2122334,28.7062833,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
Peshawari Mehel,New Delhi,"Shop 4, Plot 10, LSC, Derawala Nagar, Near Pentamid Hospital, Gujranwala Town, New Delhi",Gujranwala Town,"Gujranwala Town, New Delhi",77.1921439,28.6990208,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Desi Galli,Noida,"Behind Harsha Mall, Alpha 1, Commercial Belt, Greater Noida, Noida","Harsha Mall, Greater Noida","Harsha Mall, Greater Noida, Noida",77.5127637,28.4720755,500,Indian Rupees(Rs.),No,Yes,No,No,2,2,Orange,Average,55
Apna Swad,New Delhi,"Shop 5, Indra Park, East Uttam Nagar, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.06761429999999,28.619354100000002,500,Indian Rupees(Rs.),No,Yes,No,No,2,2,Orange,Average,4
Govind Dhaba,New Delhi,"H4, H Pocket, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.31879670000001,28.681040999999997,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,39
Platters,Noida,"Shop 1, Tulip Mall, Near HDFC Bank, Sector 48, Noida","Tulip Mall, Sector 48, Noida","Tulip Mall, Sector 48, Noida, Noida",77.3673216,28.557929700000003,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
Ambarsari Kababs & Curries,New Delhi,"G-45, Pankaj Central Market, Near Plato Public School, IP Extension, New Delhi",IP Extension,"IP Extension, New Delhi",77.3027284,28.6332414,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4
Kapil Dev's Eleven,Patna,"Lower Ground Floor, Dumraow Kothi, Frazer Road, Lodipur, Patna",Lodipur,"Lodipur, Patna",85.13806111,25.61098056,1000,Indian Rupees(Rs.),No,No,No,No,3,3,Yellow,Good,107
Adarsh Kulfi,Noida,"Food Court, Spice World Mall, Sector 25, Noida","Spice World Mall, Sector 25","Spice World Mall, Sector 25, Noida",77.34044940000001,28.585473699999998,100,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,7
Go Foodie,New Delhi,"L-82, Shop 2, Ground Floor, Near Gol Chakkar, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.20762990000001,28.5314946,500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,105
Om Corner,New Delhi,"612, Rishi Nagar, Rani Bagh, Near Pitampura, New Delhi",Pitampura,"Pitampura, New Delhi",77.1290202,28.688476300000005,100,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,57
MEGU - The Leela Palace,New Delhi,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi","The Leela Palace, Chanakyapuri","The Leela Palace, Chanakyapuri, New Delhi",77.18896509999999,28.579400899999996,5500,Indian Rupees(Rs.),Yes,No,No,No,4,3,Yellow,Good,178
The Second Wife Kitchen,New Delhi,"24/5, Mall Road, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0933859,28.6366697,500,Indian Rupees(Rs.),No,Yes,No,No,2,0,White,Not rated,2
The Binge Box Cafe,Faridabad,"1st  Floor, 110, HUDA Market, Sector 17, Faridabad",Sector 17,"Sector 17, Faridabad",77.3279106,28.410599800000004,500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,18
Bone Daddies,London,"31 St. Peter Street, Soho, London W1F 0AR","Walker's Court, Soho","Walker's Court, Soho, London",-0.13378900000000002,51.512627,40,Pounds(ï¿½ï¿½),No,No,No,No,3,4,Dark Green,Excellent,418
Tandoor Ka Zaika,New Delhi,"Shop 18, DDA Market AG1, Janakpuri, New Delhi","District Centre, Janakpuri","District Centre, Janakpuri, New Delhi",77.0807745,28.6301924,400,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,55
The Pure Kitchen,New Delhi,"Near Pal Dairy, Opposite JNU, Munirka Vihar, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.1901673,28.5266192,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Food Land,New Delhi,"252-H, Kailash Plazza, Sant Nagar, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",77.25065019,28.55561316,300,Indian Rupees(Rs.),No,Yes,No,No,1,3,Orange,Average,16
Simla Bakery,Noida,"Atta Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",77.32458428,28.57350873,150,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,1
Night Munchies,Noida,"C-31, Sector 19, Noida",Sector 19,"Sector 19, Noida",77.32911240000001,28.580788599999998,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
Potato Head Folk,Singapore,36 Keong Saik Road 089143,"Chinatown, Outram","Chinatown, Outram, Singapore",103.8416688,1.2805029909999999,80,Dollar($),No,No,No,No,4,3,Orange,Average,34
Starbucks,Gurgaon,"Ground Floor, South Wing, HUDA City Centre Metro Station, Sector 29, Gurgaon","Huda City Centre Metro Station, Sector 29, Gurgaon","Huda City Centre Metro Station, Sector 29, Gurgaon, Gurgaon",77.07250079999999,28.4588688,700,Indian Rupees(Rs.),No,No,No,No,2,3,Yellow,Good,183
Free Spirit,Lucknow,"Indira Gandhi Pratishthan-Kathauta Chauraha road, Near Shaheed Path Flyover, Vishesh Khand 2, Gomti Nagar, Lucknow",Gomti Nagar,"Gomti Nagar, Lucknow",81.01515904,26.86744546,450,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,106
Shri Balaji,New Delhi,"Near Gate 1, Green Park Metro Station, Yusuf Sarai Market, Yusuf Sarai, New Delhi",Yusuf Sarai,"Yusuf Sarai, New Delhi",77.20738320000001,28.559824300000002,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
That Madras Place,Chennai,"34/29, 2nd Main Road, Kasturibai Nagar, Adyar, Chennai",Adyar,"Adyar, Chennai",80.250744,13.005800599999999,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,4,Green,Very Good,1810
Kerala Cafe,New Delhi,"DDA Market, Ber Sarai, Aruna Ashif Ali Marg, JNU, New Delhi",JNU,"JNU, New Delhi",77.18089364,28.54979385,150,Indian Rupees(Rs.),No,No,No,No,1,2,Red,Poor,44
Natural Pizza Hub & Food Court,New Delhi,"R-70, Main Market, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2824532,28.632852000000003,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
R1 Lounge,New Delhi,"14-A/1, WEA, Chaana Market, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18532767,28.64555639,1100,Indian Rupees(Rs.),Yes,Yes,No,No,3,2,Orange,Average,31
Cake Palace,New Delhi,"E-6, Main Market, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.221205,28.567719699999998,250,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,160
Keventers,New Delhi,"Ground Floor, PVR Prashant Vihar, Prashant Vihar, New Delhi",Prashant Vihar,"Prashant Vihar, New Delhi",77.1362474,28.712459499999998,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
Harvest Moon,Albany,"2347 Dawson Road, Albany, GA 31707",Albany,"Albany, Albany",-84.205718,31.604905,25,Dollar($),No,No,No,No,2,3,Yellow,Good,147
Best Pizza Hut,Gurgaon,"Mian Bajghera Road, Opposite Durga Sweets, Palam Vihar, Gurgaon",Palam Vihar,"Palam Vihar, Gurgaon",77.0093235,28.492181199999997,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Thai House by Kylin,New Delhi,"N-6, 1st Floor, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23342029999999,28.556871100000002,1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,3,Yellow,Good,54
Food Nursary,New Delhi,"A-183, IGNOU Chowk, Neb Sarai, Sainik Farms, New Delhi",Sainik Farms,"Sainik Farms, New Delhi",77.19863344,28.50401631,350,Indian Rupees(Rs.),No,Yes,No,No,1,2,Orange,Average,5
Cafe Coffee Day,Noida,"IT Towers, Plot 24, Sector 16-A, Near Sector 16, Sector 16, Noida",Sector 16,"Sector 16, Noida",0.0,0.0,450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
Theobroma,Gurgaon,"Ground Floor, Cyber Hub, DLF Cyber City, Gurgaon","Cyber Hub, DLF Cyber City","Cyber Hub, DLF Cyber City, Gurgaon",77.08868790000001,28.4947597,600,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,227
Shama Muradabadi Chicken Corner,New Delhi,"C-12,G/F, Main Road Madhu Vihar, IP Extension, New Delhi",IP Extension,"IP Extension, New Delhi",77.3037861,28.634956199999998,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
Aakash Sweets & Caterers,New Delhi,"L 96, Old Rangpuri Road, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.12429190000002,28.5434422,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Punjabi Pakwaan,Noida,"Supertech Emerald Club, Plot 4, Sector 93-A, Near Sector 93, Noida",Sector 93,"Sector 93, Noida",77.38255,28.5200799,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3,Orange,Average,45
Gulati's Takeaway,New Delhi,"C-211, Near Gopal Dairy, Jhilmil Colony, Vivek Vihar, New Delhi",Vivek Vihar,"Vivek Vihar, New Delhi",0.0,0.0,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
Dilli Darbar,New Delhi,"F 20, UGF District Centre, Janakpuri, New Delhi","District Centre, Janakpuri","District Centre, Janakpuri, New Delhi",77.0818722,28.630087699999997,1200,Indian Rupees(Rs.),Yes,No,No,No,3,2,Red,Poor,118
Vijay Corner,New Delhi,"30, Double Story Ashok Nagar, Near Metro Station, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0973882,28.636128399999997,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,7
Ion Club & Dining Lounge,Gurgaon,"12/14, UGF, JMD Arcade Mall, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.088598,28.479691,1800,Indian Rupees(Rs.),Yes,No,No,No,3,2,Orange,Average,115
Mahara Hotel,New Delhi,"13/2, Ward 1, LIC Road, Near Bus Terminal, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1814337,28.5228887,400,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,4
Breaktym,Noida,"Opposite Gulshan Vivante Entry Gate, Sector 137, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.407635,28.508599,400,Indian Rupees(Rs.),No,Yes,No,No,1,2,Orange,Average,6
Mogambo Kitchen,Gurgaon,"Plot 581, Phase 5, Udyog Vihar, Gurgaon",Udyog Vihar,"Udyog Vihar, Gurgaon",77.0834007,28.497882099999998,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Bikaner Sweets & Restaurant,Gurgaon,"Bajgehara Road, New Palam Vihar, Near Palam Vihar, Gurgaon",Palam Vihar,"Palam Vihar, Gurgaon",77.024736,28.514497600000002,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Frozen Pan,New Delhi,"Shop PVT 3, Ground Floor, Block UB, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.20738649,28.6809212,250,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,72
The Chai Cafe,Faridabad,"Shop 123, HUDA Market, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",77.3185772,28.4108878,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,8
Aunty's Kitchen,New Delhi,"Shop 7 & 8, Golcha Cinema, Daryaganj, New Delhi",Daryaganj,"Daryaganj, New Delhi",77.24204959999999,28.644812199999997,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
